"Response.var","Rank","AICc","Del.AICc","Sigma.2","Log.likelihood","Covar","Covar.coefs","Covar.coef.SE"
"BV_Bacillaria","global",120.28,31.99,0.42,-43.71,"DINmax_depth_m",-0.07,0.18
"BV_Bacillaria","global",120.28,31.99,0.42,-43.71,"DINmax_ugL",-0.04,0.21
"BV_Bacillaria","global",120.28,31.99,0.42,-43.71,"DOCmax_depth_m",0.03,0.16
"BV_Bacillaria","global",120.28,31.99,0.42,-43.71,"Temp_C",0.19,0.17
"BV_Bacillaria","global",120.28,31.99,0.42,-43.71,"Kd",0.18,0.18
"BV_Bacillaria","global",120.28,31.99,0.42,-43.71,"perc_light_thermocline",-0.29,0.2
"BV_Cryptophytes","global",127.49,39.19,0.35,-45.71,"ar1",0.74,0.1
"BV_Cryptophytes","global",127.49,39.19,0.35,-45.71,"Year",-0.02,0.32
"BV_Cryptophytes","global",127.49,39.19,0.35,-45.71,"HOx",-0.12,0.24
"BV_Cryptophytes","global",127.49,39.19,0.35,-45.71,"EM",0.21,0.18
"BV_Cryptophytes","global",127.49,39.19,0.35,-45.71,"Cmax_DIN_ugL",-0.28,0.14
"BV_Cryptophytes","global",127.49,39.19,0.35,-45.71,"SRPmax_depth_m",0.23,0.15
"BV_Cryptophytes","global",127.49,39.19,0.35,-45.71,"SRPmax_ugL",-0.11,0.17
"BV_Cryptophytes","global",127.49,39.19,0.35,-45.71,"DINmax_depth_m",0.21,0.15
"BV_Cryptophytes","global",127.49,39.19,0.35,-45.71,"DINmax_ugL",-0.48,0.29
"BV_Cryptophytes","global",127.49,39.19,0.35,-45.71,"DOCmax_depth_m",0.13,0.18
"BV_Cryptophytes","global",127.49,39.19,0.35,-45.71,"Temp_C",0.03,0.18
"BV_Cryptophytes","global",127.49,39.19,0.35,-45.71,"Kd",-0.05,0.17
"BV_Cryptophytes","global",127.49,39.19,0.35,-45.71,"perc_light_thermocline",-0.34,0.18
"BV_Cyanobacteria","global",110.02,21.73,0.32,-38.58,"Year",0.52,0.15
"BV_Cyanobacteria","global",110.02,21.73,0.32,-38.58,"HOx",0.1,0.17
"BV_Cyanobacteria","global",110.02,21.73,0.32,-38.58,"EM",0.28,0.14
"BV_Cyanobacteria","global",110.02,21.73,0.32,-38.58,"Cmax_DIN_ugL",0.1,0.14
"BV_Cyanobacteria","global",110.02,21.73,0.32,-38.58,"SRPmax_depth_m",0.05,0.12
"BV_Cyanobacteria","global",110.02,21.73,0.32,-38.58,"SRPmax_ugL",0.19,0.13
"BV_Cyanobacteria","global",110.02,21.73,0.32,-38.58,"DINmax_depth_m",-0.17,0.16
"BV_Cyanobacteria","global",110.02,21.73,0.32,-38.58,"DINmax_ugL",0.33,0.19
"BV_Cyanobacteria","global",110.02,21.73,0.32,-38.58,"DOCmax_depth_m",0.25,0.14
"BV_Cyanobacteria","global",110.02,21.73,0.32,-38.58,"Temp_C",0.04,0.15
"BV_Cyanobacteria","global",110.02,21.73,0.32,-38.58,"Kd",-0.02,0.15
"BV_Cyanobacteria","global",110.02,21.73,0.32,-38.58,"perc_light_thermocline",-0.11,0.17
"rel_abund_Bacillaria","global",123.51,35.22,0.46,-45.32,"Year",-0.09,0.18
"rel_abund_Bacillaria","global",123.51,35.22,0.46,-45.32,"HOx",0.38,0.21
"rel_abund_Bacillaria","global",123.51,35.22,0.46,-45.32,"EM",-0.37,0.17
"rel_abund_Bacillaria","global",123.51,35.22,0.46,-45.32,"Cmax_DIN_ugL",0.14,0.16
"rel_abund_Bacillaria","global",123.51,35.22,0.46,-45.32,"SRPmax_depth_m",-0.04,0.15
"rel_abund_Bacillaria","global",123.51,35.22,0.46,-45.32,"SRPmax_ugL",0.29,0.16
"rel_abund_Bacillaria","global",123.51,35.22,0.46,-45.32,"DINmax_depth_m",0.08,0.19
"rel_abund_Bacillaria","global",123.51,35.22,0.46,-45.32,"DINmax_ugL",0.11,0.22
"rel_abund_Bacillaria","global",123.51,35.22,0.46,-45.32,"DOCmax_depth_m",0.26,0.17
"rel_abund_Bacillaria","global",123.51,35.22,0.46,-45.32,"Temp_C",-0.09,0.18
"rel_abund_Bacillaria","global",123.51,35.22,0.46,-45.32,"Kd",0.46,0.19
"rel_abund_Bacillaria","global",123.51,35.22,0.46,-45.32,"perc_light_thermocline",0.39,0.21
"rel_abund_Cryptophytes","global",106.03,17.73,0.19,-34.97,"ar1",0.79,0.09
"rel_abund_Cryptophytes","global",106.03,17.73,0.19,-34.97,"Year",-0.27,0.27
"rel_abund_Cryptophytes","global",106.03,17.73,0.19,-34.97,"HOx",-0.05,0.18
"rel_abund_Cryptophytes","global",106.03,17.73,0.19,-34.97,"EM",0.06,0.13
"rel_abund_Cryptophytes","global",106.03,17.73,0.19,-34.97,"Cmax_DIN_ugL",0.01,0.1
"rel_abund_Cryptophytes","global",106.03,17.73,0.19,-34.97,"SRPmax_depth_m",0.33,0.11
"rel_abund_Cryptophytes","global",106.03,17.73,0.19,-34.97,"SRPmax_ugL",-0.13,0.12
"rel_abund_Cryptophytes","global",106.03,17.73,0.19,-34.97,"DINmax_depth_m",0.21,0.11
"rel_abund_Cryptophytes","global",106.03,17.73,0.19,-34.97,"DINmax_ugL",-0.19,0.2
"rel_abund_Cryptophytes","global",106.03,17.73,0.19,-34.97,"DOCmax_depth_m",0.21,0.13
"rel_abund_Cryptophytes","global",106.03,17.73,0.19,-34.97,"Temp_C",-0.09,0.13
"rel_abund_Cryptophytes","global",106.03,17.73,0.19,-34.97,"Kd",-0.03,0.12
"rel_abund_Cryptophytes","global",106.03,17.73,0.19,-34.97,"perc_light_thermocline",0.01,0.13
"rel_abund_Cyanobacteria","global",107.36,19.07,0.19,-35.64,"ar1",0.82,0.08
"rel_abund_Cyanobacteria","global",107.36,19.07,0.19,-35.64,"Year",0.51,0.3
"rel_abund_Cyanobacteria","global",107.36,19.07,0.19,-35.64,"HOx",0.23,0.18
"rel_abund_Cyanobacteria","global",107.36,19.07,0.19,-35.64,"EM",0.2,0.13
"rel_abund_Cyanobacteria","global",107.36,19.07,0.19,-35.64,"Cmax_DIN_ugL",0.09,0.1
"rel_abund_Cyanobacteria","global",107.36,19.07,0.19,-35.64,"SRPmax_depth_m",0.01,0.11
"rel_abund_Cyanobacteria","global",107.36,19.07,0.19,-35.64,"SRPmax_ugL",-0.05,0.13
"rel_abund_Cyanobacteria","global",107.36,19.07,0.19,-35.64,"DINmax_depth_m",-0.17,0.11
"rel_abund_Cyanobacteria","global",107.36,19.07,0.19,-35.64,"DINmax_ugL",0.19,0.2
"rel_abund_Cyanobacteria","global",107.36,19.07,0.19,-35.64,"DOCmax_depth_m",0.06,0.14
"rel_abund_Cyanobacteria","global",107.36,19.07,0.19,-35.64,"Temp_C",0.03,0.13
"rel_abund_Cyanobacteria","global",107.36,19.07,0.19,-35.64,"Kd",-0.02,0.12
"rel_abund_Cyanobacteria","global",107.36,19.07,0.19,-35.64,"perc_light_thermocline",-0.14,0.13
"BV_TOTAL","global",101.24,12.94,0.25,-34.19,"Year",0.54,0.13
"BV_TOTAL","global",101.24,12.94,0.25,-34.19,"HOx",-0.32,0.15
"BV_TOTAL","global",101.24,12.94,0.25,-34.19,"EM",0.31,0.13
"BV_TOTAL","global",101.24,12.94,0.25,-34.19,"Cmax_DIN_ugL",0.11,0.12
"BV_TOTAL","global",101.24,12.94,0.25,-34.19,"SRPmax_depth_m",0.03,0.11
"BV_TOTAL","global",101.24,12.94,0.25,-34.19,"SRPmax_ugL",0.04,0.12
"BV_TOTAL","global",101.24,12.94,0.25,-34.19,"DINmax_depth_m",-0.25,0.14
"BV_TOTAL","global",101.24,12.94,0.25,-34.19,"DINmax_ugL",0.09,0.17
"BV_TOTAL","global",101.24,12.94,0.25,-34.19,"DOCmax_depth_m",0.12,0.12
"BV_TOTAL","global",101.24,12.94,0.25,-34.19,"Temp_C",0.22,0.13
"BV_TOTAL","global",101.24,12.94,0.25,-34.19,"Kd",0.09,0.14
"BV_TOTAL","global",101.24,12.94,0.25,-34.19,"perc_light_thermocline",-0.33,0.15
