"Reservoir","Site","Date","Genus","Depth_m","BV_um3mL"
"FCR","50","2019-07-22","Ankistrodesmus","0.3",1912.23585271106
"FCR","50","2019-07-22","Aphanocapsa","0.3",2261.78434191631
"FCR","50","2019-07-22","Chlorophyte sp. 1","0.3",4441.32198049021
"FCR","50","2019-07-22","Coccomyxa","0.3",169087.399108392
"FCR","50","2019-07-22","Cryptomonas","0.3",16198.4196843685
"FCR","50","2019-07-22","Cyclotella","0.3",84198.3353660234
"FCR","50","2019-07-22","Dolichospermum","0.3",377589.131931454
"FCR","50","2019-07-22","Dunaliella","0.3",3358.40705314846
"FCR","50","2019-07-22","Nephrocytium","0.3",16961.0979337239
"FCR","50","2019-07-22","Parvodinium","0.3",39178.3694458675
"FCR","50","2019-07-22","Pseudanabaena","0.3",5654.46085479078
"FCR","50","2019-07-22","Spondylosium","0.3",57572.6923396879
"FCR","50","2019-07-22","Tetraspora","0.3",2570.20947945035
"FCR","50","2019-07-22","Trachelomonas","0.3",822.467033424113
"FCR","50","2019-07-22","Volvulina","0.3",13707.7838904019
"FCR","50","2019-07-29","Ankistrodesmus","3.2",1827.4189398892
"FCR","50","2019-07-29","Aphanocapsa","3.2",8985.45234015843
"FCR","50","2019-07-29","Coccomyxa","3.2",448764.332381266
"FCR","50","2019-07-29","Cryptomonas","3.2",22206.6099024511
"FCR","50","2019-07-29","Cyclotella","3.2",128179.842225081
"FCR","50","2019-07-29","Dinobryon","3.2",10075.2211594454
"FCR","50","2019-07-29","Dolichospermum","3.2",571208.837826603
"FCR","50","2019-07-29","Nitzchia","3.2",2945.24311274043
"FCR","50","2019-07-29","Parvodinium","3.2",16836.5855633861
"FCR","50","2019-07-29","Pseudanabaena","3.2",60789.9777576847
"FCR","50","2019-07-29","Spondylosium","3.2",246740.110027234
"FCR","50","2019-07-29","Staurastrum","3.2",5997.15545205082
"FCR","50","2019-07-29","Synura","3.2",32187.5900476499
"FCR","50","2019-08-05","Aphanocapsa","5",548.311355616075
"FCR","50","2019-08-05","Chlorophyte sp. 1","5",35035.7796766137
"FCR","50","2019-08-05","Cryptomonas","5",72150.9205071303
"FCR","50","2019-08-05","Cyclotella","5",22739.5685401099
"FCR","50","2019-08-05","Dolichospermum","5",85495.4481244365
"FCR","50","2019-08-05","Parvodinium","5",10527.5780278286
"FCR","50","2019-08-05","Pseudanabaena","5",879525.683867911
"FCR","50","2019-08-05","Rhodomonas","5",13323.9659414706
"FCR","50","2019-08-12","Ankistrodesmus","2",12807.4701830323
"FCR","50","2019-08-12","Chlorophyte sp. 1","2",145645.20383552
"FCR","50","2019-08-12","Cryptomonas","2",170091.226976578
"FCR","50","2019-08-12","Cyclotella","2",56413.0138225599
"FCR","50","2019-08-12","Dolichospermum","2",2069532.67285342
"FCR","50","2019-08-12","Nitzchia","2",7853.98163397448
"FCR","50","2019-08-12","Oocystis","2",5263.78901391432
"FCR","50","2019-08-12","Parvodinium","2",41106.9023305372
"FCR","50","2019-08-12","Prorocentrum","2",59217.6264065361
"FCR","50","2019-08-12","Pseudanabaena","2",57814.2920307562
"FCR","50","2019-08-12","Rhodomonas","2",54713.2006429065
"FCR","50","2019-08-12","Spondylosium","2",6853.89194520094
"FCR","50","2019-08-12","Staurodesmus","2",7505.01167999503
"FCR","50","2019-08-12","Trachelomonas","2",23131.8853150532
"FCR","50","2019-08-19","Aphanocapsa","2",68.5389194520094
"FCR","50","2019-08-19","Chlorophyte sp. 1","2",63398.5004931087
"FCR","50","2019-08-19","Cryptomonas","2",162317.707225738
"FCR","50","2019-08-19","Cyclotella","2",17848.6769406275
"FCR","50","2019-08-19","Dolichospermum","2",1818814.5639412
"FCR","50","2019-08-19","Nephrocytium","2",17545.9633797144
"FCR","50","2019-08-19","Nitzchia","2",4417.86466911065
"FCR","50","2019-08-19","Oocystis","2",5263.78901391432
"FCR","50","2019-08-19","Parvodinium","2",35438.0483026614
"FCR","50","2019-08-19","Pseudanabaena","2",66419.353367956
"FCR","50","2019-08-19","Rhodomonas","2",16792.0352657423
"FCR","50","2019-08-19","Tetraspora","2",6853.89194520094
"FCR","50","2019-08-19","Trachelomonas","2",14725.1584760177
"FCR","50","2019-08-28","Ankistrodesmus","3.8",15729.6820142362
"FCR","50","2019-08-28","Aphanocapsa","3.8",335.840705314846
"FCR","50","2019-08-28","Chlorophyte sp. 1","3.8",10381.5078826925
"FCR","50","2019-08-28","Cryptomonas","3.8",176748.494469655
"FCR","50","2019-08-28","Cyclotella","3.8",13113.3136706651
"FCR","50","2019-08-28","Dolichospermum","3.8",4353934.8581889
"FCR","50","2019-08-28","Monomastix","3.8",2580.10954559342
"FCR","50","2019-08-28","Oocystis","3.8",877.298168985721
"FCR","50","2019-08-28","Pseudanabaena","3.8",40033.5828519187
"FCR","50","2019-08-28","Rhodomonas","3.8",3870.16431839013
"FCR","50","2019-08-28","Staurastrum","3.8",45208.2712705454
"FCR","50","2019-09-02","Ankistrodesmus","3.25",2248.93329451906
"FCR","50","2019-09-02","Aphanocapsa","3.25",913.852259360126
"FCR","50","2019-09-02","Chlorophyte sp. 1","3.25",6660.84065541112
"FCR","50","2019-09-02","Cryptomonas","3.25",484340.728777472
"FCR","50","2019-09-02","Cyclotella","3.25",8358.70199894728
"FCR","50","2019-09-02","Dolichospermum","3.25",785532.780509814
"FCR","50","2019-09-02","Euglena","3.25",44550.2976438061
"FCR","50","2019-09-02","Microcystis","3.25",74022.0330081702
"FCR","50","2019-09-02","Parvodinium","3.25",9138.52259360126
"FCR","50","2019-09-02","Prorocentrum","3.25",92527.5412602127
"FCR","50","2019-09-02","Pseudanabaena","3.25",82608.5888371179
"FCR","50","2019-09-02","Rhodomonas","3.25",78575.301890432
"FCR","50","2019-09-02","Trachelomonas","3.25",13822.0154228219
"FCR","50","2019-09-11","Ankistrodesmus","3.8",6643.47746248327
"FCR","50","2019-09-11","Aphanocapsa","3.8",548.311355616075
"FCR","50","2019-09-11","Chlorophyte sp. 1","3.8",2425.55397761172
"FCR","50","2019-09-11","Cryptomonas","3.8",177033.726036847
"FCR","50","2019-09-11","Cyclotella","3.8",1052.75780278286
"FCR","50","2019-09-11","Dolichospermum","3.8",2019773.41733127
"FCR","50","2019-09-11","Euglena","3.8",3906.71840876454
"FCR","50","2019-09-11","Microcystis","3.8",29608.8132032681
"FCR","50","2019-09-11","Nitzchia","3.8",3534.29173528852
"FCR","50","2019-09-11","Parvodinium","3.8",11809.4271688799
"FCR","50","2019-09-11","Pseudanabaena","3.8",48455.8097675883
"FCR","50","2019-09-11","Rhodomonas","3.8",14826.1197313164
"FCR","50","2019-09-11","Selenastrum","3.8",74.0220330081702
"FCR","50","2019-09-11","Trachelomonas","3.8",17587.5579364569
"FCR","50","2019-09-27","Ankistrodesmus","1.8",970.968025570134
"FCR","50","2019-09-27","Aphanocapsa","1.8",76.1543549466771
"FCR","50","2019-09-27","Chlorophyte sp. 1","1.8",9611.10605865836
"FCR","50","2019-09-27","Cryptomonas","1.8",232305.052047091
"FCR","50","2019-09-27","Cyclotella","1.8",94163.3368044674
"FCR","50","2019-09-27","Dolichospermum","1.8",8556947.01574447
"FCR","50","2019-09-27","Nitzchia","1.8",2454.36926061703
"FCR","50","2019-09-27","Oocystis","1.8",2924.3272299524
"FCR","50","2019-09-27","Pseudanabaena","1.8",1599.24145388022
"FCR","50","2019-09-27","Rhodomonas","1.8",6716.81410629692
"FCR","50","2019-09-27","Selenastrum","1.8",182.770451872025
"FCR","50","2019-09-27","Staurastrum","1.8",18562.6240182526
"FCR","50","2019-09-27","Trachelomonas","1.8",6579.73626739291
"FCR","50","2019-10-04","Ankistrodesmus","1.6",154.212568767021
"FCR","50","2019-10-04","Chlorophyte sp. 1","1.6",13817.4461615251
"FCR","50","2019-10-04","Cryptomonas","1.6",3509.19267594288
"FCR","50","2019-10-04","Cyclotella","1.6",22687.9054257141
"FCR","50","2019-10-04","Dolichospermum","1.6",10166876.8856502
"FCR","50","2019-10-04","Nitzchia","1.6",4908.73852123405
"FCR","50","2019-10-04","Oocystis","1.6",3655.4090374405
"FCR","50","2019-10-04","Parvodinium","1.6",4569.26129680063
"FCR","50","2019-10-04","Pseudanabaena","1.6",685.389194520094
"FCR","50","2019-10-04","Rhodomonas","1.6",5213.24508648305
"FCR","50","2019-10-04","Schroederia","1.6",5483.11355616075
"FCR","50","2019-10-04","Selenastrum","1.6",68.5389194520094
"FCR","50","2019-10-11","Ankistrodesmus","2.5",2917.01641187752
"FCR","50","2019-10-11","Aphanocapsa","2.5",95.1929436833464
"FCR","50","2019-10-11","Chlorophyte sp. 1","2.5",14393.173084922
"FCR","50","2019-10-11","Cryptomonas","2.5",611248.741489982
"FCR","50","2019-10-11","Cyclotella","2.5",12953.8557764298
"FCR","50","2019-10-11","Dolichospermum","2.5",9523674.76683118
"FCR","50","2019-10-11","Nitzchia","2.5",1636.24617374468
"FCR","50","2019-10-11","Peridinium","2.5",86744.5699314494
"FCR","50","2019-10-11","Pseudanabaena","2.5",913.852259360126
"FCR","50","2019-10-11","Rhodomonas","2.5",1584.01058289088
"FCR","50","2019-10-11","Synechococcus","2.5",913.852259360126
"FCR","50","2019-10-11","Trachelomonas","2.5",19739.2088021787
"FCR","50","2019-10-16","Ankistrodesmus","0.1",1372.98686533364
"FCR","50","2019-10-16","Chlamydomonas","0.1",1403.67707037715
"FCR","50","2019-10-16","Chlorophyte sp. 1","0.1",19105.207347907
"FCR","50","2019-10-16","Cryptomonas","0.1",100929.04200664
"FCR","50","2019-10-16","Cyclotella","0.1",17442.2597983231
"FCR","50","2019-10-16","Dolichospermum","0.1",3708444.63608292
"FCR","50","2019-10-16","Euglena","0.1",2686.72564251877
"FCR","50","2019-10-16","Fragilaria","0.1",26179.9387799149
"FCR","50","2019-10-16","Pseudanabaena","0.1",822.467033424113
"FCR","50","2019-10-16","Rhodomonas","0.1",1765.26270731116
"FCR","50","2019-10-16","Synechococcus","0.1",0
"FCR","50","2019-10-16","Trachelomonas","0.1",13490.515515739
"FCR","50","2019-10-23","Ankistrodesmus","1.6",2699.56727522928
"FCR","50","2019-10-23","Chlorophyte sp. 1","1.6",21526.8725326735
"FCR","50","2019-10-23","Cryptomonas","1.6",484939.216245833
"FCR","50","2019-10-23","Cyclotella","1.6",17858.9284884087
"FCR","50","2019-10-23","Dolichospermum","1.6",7240725.60658808
"FCR","50","2019-10-23","Pseudanabaena","1.6",1107.16716037861
"FCR","50","2019-10-23","Rhodomonas","1.6",21663.5707714082
"FCR","50","2019-10-23","Selenastrum","1.6",363.783495552973
"FCR","50","2019-10-23","Staurastrum","1.6",64136.6119333611
"FCR","50","2019-10-30","Ankistrodesmus","0.85",217.479263645799
"FCR","50","2019-10-30","Chlorophyte sp. 1","0.85",56557.3884202733
"FCR","50","2019-10-30","Cryptomonas","0.85",424266.271329225
"FCR","50","2019-10-30","Cyclotella","0.85",116737.712489432
"FCR","50","2019-10-30","Dolichospermum","0.85",20110373.4121342
"FCR","50","2019-10-30","Monomastix","0.85",949.000423181669
"FCR","50","2019-10-30","Rhodomonas","0.85",19396.4483021115
"FCR","50","2019-10-30","Selenastrum","0.85",308.425137534042
"FCR","50","2019-11-08","Chlorophyte sp. 1","3.8",45214.5979400333
"FCR","50","2019-11-08","Cryptomonas","3.8",1122140.27816659
"FCR","50","2019-11-08","Cyclotella","3.8",145632.655941036
"FCR","50","2019-11-08","Dolichospermum","3.8",3589634.16959142
"FCR","50","2019-11-08","Prorocentrum","3.8",13215.8344802455
"FCR","50","2019-11-08","Rhodomonas","3.8",6476.63498684971
"FCR","50","2019-11-08","Selenastrum","3.8",363.783495552973
"FCR","50","2019-11-20","Aphanocapsa","5",5140.41895890071
"FCR","50","2019-11-20","Chlorophyte sp. 1","5",6913.88920181625
"FCR","50","2019-11-20","Cryptomonas","5",1085913.50506777
"FCR","50","2019-11-20","Cyclotella","5",26684.6858784974
"FCR","50","2019-11-20","Dolichospermum","5",3444272.61143794
"FCR","50","2019-11-20","Eudorina","5",2141.84123287529
"FCR","50","2019-11-20","Prorocentrum","5",18407.7694546277
"FCR","50","2019-11-20","Pseudanabaena","5",1285.10473972518
"FCR","50","2019-11-20","Rhodomonas","5",3436.04879784019
"FCR","50","2019-11-20","Selenastrum","5",83.5318080821365
